,ACC,trial_id,Learning Method,training_size,partition_random_state,currerent_fold,data_percentage,batch_size,layer_model,lr,iter,total time (s),val_loss,train_acc,train_loss,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,experiment_id,date,timestamp,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/args,config/lr,config/layer_index,config/model_name
1486,73.9667587280273,f6f12_00032,TCL DLH,800,1,0,0.003646507557387,32,"[3, 'TCL']",0.002305656217594,10,5123.9087600708,0.512831389310941,79.8397903442383,0.442407569396639,511.10781788826,True,True,,,6a781491d6534057b14b53740fe6734f,2023-04-30_23-26-31,1682922391,19009,ip-172-31-22-47,172.31.22.47,5123.9087600708,0,10,0.003615856170654,"32_batch_size=32,currerent_fold=0,data_percentage=0.0036,layer_model=3_TCL,lr=0.0023,partition_random_state=1,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.002305656217594,3,TCL
1487,75.680061340332,f6f12_00033,TCL DLH,800,1,4,0.003646507557387,64,"[4, 'TCL']",0.000594012903743,10,3775.49038481712,0.523594395659228,84.4026565551758,0.352238838651539,384.653245687485,True,True,,,79ee693d0561436ca394dbe1be12f521,2023-04-30_23-09-32,1682921372,19022,ip-172-31-28-214,172.31.28.214,3775.49038481712,0,10,0.004207611083984,"33_batch_size=64,currerent_fold=4,data_percentage=0.0036,layer_model=4_TCL,lr=0.0006,partition_random_state=1,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000594012903743,4,TCL
1488,86.4570770263672,f6f12_00034,TCL DLH,800,2,1,0.003646507557387,8,"[5, 'TCL']",0.000306818295184,10,7556.67028665543,0.346941005796599,81.9973678588867,0.397802943694216,748.412657737732,True,True,,,7e8e3cf3e1644a218ee44fffba22cd7b,2023-05-01_00-40-59,1682926859,29798,ip-172-31-20-21,172.31.20.21,7556.67028665543,0,10,0.003372192382813,"34_batch_size=8,currerent_fold=1,data_percentage=0.0036,layer_model=5_TCL,lr=0.0003,partition_random_state=2,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000306818295184,5,TCL
1489,67.0160903930664,f6f12_00035,TCL DLH,800,2,2,0.003646507557387,64,"[6, 'TCL']",0.001928757328084,10,5269.97665429115,0.684006088355032,83.4804534912109,0.359345970527371,527.580095052719,True,True,,,52d6408079e444e3bb4d0ade60a171af,2023-05-01_00-08-29,1682924909,19067,ip-172-31-23-30,172.31.23.30,5269.97665429115,0,10,0.003998517990112,"35_batch_size=64,currerent_fold=2,data_percentage=0.0036,layer_model=6_TCL,lr=0.0019,partition_random_state=2,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.001928757328084,6,TCL
1490,65.9815444946289,f6f12_00036,TCL DLH,400,1,0,0.001823253778693,64,"[3, 'TCL']",0.00629603478998,10,5327.07227158546,0.696471477325876,77.0053482055664,0.483312293807453,533.541280984879,True,True,,,859610d21ed24ebba7b074bbb59a78f6,2023-05-01_00-09-47,1682924987,19020,ip-172-31-29-67,172.31.29.67,5327.07227158546,0,10,0.004155874252319,"36_batch_size=64,currerent_fold=0,data_percentage=0.0018,layer_model=3_TCL,lr=0.0063,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.00629603478998,3,TCL
1491,74.0301818847656,f6f12_00037,TCL DLH,400,1,2,0.001823253778693,32,"[4, 'TCL']",0.035464966445123,10,4764.86998844147,0.779209701310667,74.4949493408203,0.559706093084933,466.709536314011,True,True,,,ad5700f88da94d9c87e30dcfe0d3ffb1,2023-05-01_00-00-59,1682924459,19019,ip-172-31-22-10,172.31.22.10,4764.86998844147,0,10,0.004053115844727,"37_batch_size=32,currerent_fold=2,data_percentage=0.0018,layer_model=4_TCL,lr=0.0355,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.035464966445123,4,TCL
1492,80.5355987548828,f6f12_00038,TCL DLH,400,2,3,0.001823253778693,8,"[5, 'TCL']",0.000630264830375,10,6297.5138938427,0.464268920549545,79.4749450683594,0.430808275582398,627.911046028137,True,True,,,ed07c909af8e46f7922f2e9148ac4cf5,2023-05-01_00-54-37,1682927677,23657,ip-172-31-28-214,172.31.28.214,6297.5138938427,0,10,0.003706693649292,"38_batch_size=8,currerent_fold=3,data_percentage=0.0018,layer_model=5_TCL,lr=0.0006,partition_random_state=2,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000630264830375,5,TCL
1493,73.6128768920898,f6f12_00039,TCL DLH,400,1,2,0.001823253778693,64,"[6, 'TCL']",2.08853646361945E-05,10,4896.47415494919,0.555915986846093,83.5858612060547,0.401113134742987,488.122101068497,True,True,,,b6fb92fa84774f09b60bbf6025d377e0,2023-05-01_00-31-24,1682926284,18980,ip-172-31-17-230,172.31.17.230,4896.47415494919,0,10,0.0038001537323,"39_batch_size=64,currerent_fold=2,data_percentage=0.0018,layer_model=6_TCL,lr=0.0000,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",2.08853646361945E-05,6,TCL
1494,79.8660354614258,f6f12_00040,TCL DLH,600,1,0,0.00273488066804,16,"[3, 'TCL']",0.00011001668486,10,5176.50041937828,0.458914696160943,83.9857635498047,0.371908070990199,513.829699754715,True,True,,,5bd2c956843343cfb6b9449fc5c9d378,2023-05-01_00-52-55,1682927575,23649,ip-172-31-22-47,172.31.22.47,5176.50041937828,0,10,0.00379490852356,"40_batch_size=16,currerent_fold=0,data_percentage=0.0027,layer_model=3_TCL,lr=0.0001,partition_random_state=1,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.00011001668486,3,TCL
1495,82.8968658447266,f6f12_00041,TCL DLH,600,0,4,0.00273488066804,8,"[4, 'TCL']",0.00035551519872,10,5155.85135388374,0.409215101195584,83.3333358764648,0.357977542641592,515.286825180054,True,True,,,a1fd1147afed4c549b5a807b85838e6f,2023-05-01_01-27-02,1682929622,23651,ip-172-31-22-10,172.31.22.10,5155.85135388374,0,10,0.004202365875244,"41_batch_size=8,currerent_fold=4,data_percentage=0.0027,layer_model=4_TCL,lr=0.0004,partition_random_state=0,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.00035551519872,4,TCL
1496,80.2406158447266,f6f12_00042,TCL DLH,600,1,3,0.00273488066804,8,"[5, 'TCL']",0.005486906988793,10,6330.20263814926,0.657670350251959,82.9888687133789,0.405180343952391,642.238868951798,True,True,,,319c0049e0cd4cc1a70a567be5bb194f,2023-05-01_01-49-02,1682930942,19041,ip-172-31-28-134,172.31.28.134,6330.20263814926,0,10,0.004220962524414,"42_batch_size=8,currerent_fold=3,data_percentage=0.0027,layer_model=5_TCL,lr=0.0055,partition_random_state=1,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.005486906988793,5,TCL
1497,79.8674621582031,f6f12_00043,TCL DLH,600,1,2,0.00273488066804,32,"[6, 'TCL']",0.000469433909852,10,5226.43299484253,0.465951960516446,85.7142868041992,0.35190577191465,520.431505918503,True,True,,,51ee64efeec24f2f85bb2f0208e96ef1,2023-05-01_01-35-43,1682930143,23722,ip-172-31-23-30,172.31.23.30,5226.43299484253,0,10,0.003859758377075,"43_batch_size=32,currerent_fold=2,data_percentage=0.0027,layer_model=6_TCL,lr=0.0005,partition_random_state=1,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000469433909852,6,TCL
1498,76.6575469970703,f6f12_00044,TCL DLH,800,2,2,0.003646507557387,32,"[3, 'TCL']",0.000489410964534,10,4711.82428193092,0.576843256334901,85.6242141723633,0.345365339013998,459.720635175705,True,True,,,e3ecfd110328474486c17fa18bcf75ad,2023-05-01_01-28-28,1682929708,23614,ip-172-31-29-67,172.31.29.67,4711.82428193092,0,10,0.003933191299438,"44_batch_size=32,currerent_fold=2,data_percentage=0.0036,layer_model=3_TCL,lr=0.0005,partition_random_state=2,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000489410964534,3,TCL
1499,75.8243637084961,f6f12_00045,TCL DLH,800,1,3,0.003646507557387,8,"[4, 'TCL']",0.017269570841486,10,6204.30476236343,0.683068981460458,51.3126525878906,0.728914525315414,624.75335931778,True,True,,,f0b3543cc9594d67ad52203fbe2e53b0,2023-05-01_02-14-56,1682932496,23592,ip-172-31-17-230,172.31.17.230,6204.30476236343,0,10,0.003736019134521,"45_batch_size=8,currerent_fold=3,data_percentage=0.0036,layer_model=4_TCL,lr=0.0173,partition_random_state=1,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.017269570841486,4,TCL
1500,75.9304046630859,f6f12_00046,TCL DLH,800,2,0,0.003646507557387,16,"[5, 'TCL']",0.000230252540994,10,5369.94146180153,0.489296339734726,81.8424606323242,0.407938655769236,540.305767536163,True,True,,,d2067993cea34796bdc97f4aefca3d77,2023-05-01_02-10-33,1682932233,5729,ip-172-31-20-21,172.31.20.21,5369.94146180153,0,10,0.00334620475769,"46_batch_size=16,currerent_fold=0,data_percentage=0.0036,layer_model=5_TCL,lr=0.0002,partition_random_state=2,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000230252540994,5,TCL
1501,82.0610580444336,f6f12_00047,TCL DLH,800,0,3,0.003646507557387,8,"[6, 'TCL']",0.002909985683095,10,6268.09725832939,0.478900072901693,79.2362823486328,0.449472174368496,626.264873981476,True,True,,,e8d15e4481874e0886042e83af76a823,2023-05-01_02-37-30,1682933850,28298,ip-172-31-22-47,172.31.22.47,6268.09725832939,0,10,0.00408148765564,"47_batch_size=8,currerent_fold=3,data_percentage=0.0036,layer_model=6_TCL,lr=0.0029,partition_random_state=0,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.002909985683095,6,TCL
1502,26.7187252044678,f6f12_00048,TCL DLH,400,1,1,0.001823253778693,8,"[3, 'TCL']",0.015067436846344,10,7569.81547451019,0.829279400451143,46.0526351928711,0.727827151825553,765.165672302246,True,True,,,8e751dac1a5c4b1c8a38a4c07da586f0,2023-05-01_03-00-54,1682935254,28293,ip-172-31-28-214,172.31.28.214,7569.81547451019,0,10,0.003899574279785,"48_batch_size=8,currerent_fold=1,data_percentage=0.0018,layer_model=3_TCL,lr=0.0151,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.015067436846344,3,TCL
1503,75.4506912231445,f6f12_00049,TCL DLH,400,1,2,0.001823253778693,8,"[4, 'TCL']",0.003063037185308,10,6891.66408896446,0.484160503594545,82.8282852172852,0.394894085260052,689.449443101883,True,True,,,6562082bde7b4e38be44bd22c36b0611,2023-05-01_03-22-00,1682936520,28283,ip-172-31-22-10,172.31.22.10,6891.66408896446,0,10,0.003987073898315,"49_batch_size=8,currerent_fold=2,data_percentage=0.0018,layer_model=4_TCL,lr=0.0031,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.003063037185308,4,TCL
1504,77.6216659545898,f6f12_00050,TCL DLH,400,1,0,0.001823253778693,32,"[5, 'TCL']",0.001504139619767,10,5288.47038531303,0.513722208748532,81.2834243774414,0.429014355581712,515.366899251938,True,True,,,547bd817e6bf438c8824f4b5f9463e42,2023-05-01_02-56-44,1682935004,28254,ip-172-31-29-67,172.31.29.67,5288.47038531303,0,10,0.004172086715698,"50_batch_size=32,currerent_fold=0,data_percentage=0.0018,layer_model=5_TCL,lr=0.0015,partition_random_state=1,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.001504139619767,5,TCL
1505,72.0158309936523,f6f12_00051,TCL DLH,400,0,4,0.001823253778693,64,"[6, 'TCL']",0.043229164352534,10,3893.49700880051,0.619721669009484,65.2654876708984,0.596104476304181,389.753283023834,True,True,,,5c9e79a480fc4d4681e486255747fc48,2023-05-01_02-40-43,1682934043,28361,ip-172-31-23-30,172.31.23.30,3893.49700880051,0,10,0.004042625427246,"51_batch_size=64,currerent_fold=4,data_percentage=0.0018,layer_model=6_TCL,lr=0.0432,partition_random_state=0,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.043229164352534,6,TCL
1506,77.1875839233398,f6f12_00052,TCL DLH,600,1,3,0.00273488066804,16,"[3, 'TCL']",0.005381985512297,10,4258.005661726,0.587202678700029,79.6502380371094,0.468656005796833,416.293256044388,True,True,,,e858404f7a9943a68442751e8d3a0628,2023-05-01_03-00-08,1682935208,23685,ip-172-31-28-134,172.31.28.134,4258.005661726,0,10,0.004005193710327,"52_batch_size=16,currerent_fold=3,data_percentage=0.0027,layer_model=3_TCL,lr=0.0054,partition_random_state=1,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.005381985512297,3,TCL
1507,80.211540222168,f6f12_00053,TCL DLH,600,0,1,0.00273488066804,8,"[4, 'TCL']",1.24094060399361E-05,10,7571.29522752762,0.448080322232513,80.3852844238281,0.430089168498478,754.672793626785,True,True,,,deedc0e412c44f619797de893b703ed8,2023-05-01_04-16-48,1682939808,13418,ip-172-31-20-21,172.31.20.21,7571.29522752762,0,10,0.003565549850464,"53_batch_size=8,currerent_fold=1,data_percentage=0.0027,layer_model=4_TCL,lr=0.0000,partition_random_state=0,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",1.24094060399361E-05,4,TCL
1508,68.0267944335938,f6f12_00054,TCL DLH,600,1,4,0.00273488066804,8,"[5, 'TCL']",0.070128803243603,10,5175.38715648651,0.898752839966352,50.1474914550781,0.70156905767137,502.44743347168,True,True,,,57354262031646d19c831c4f5f01d4fb,2023-05-01_03-41-18,1682937678,28244,ip-172-31-17-230,172.31.17.230,5175.38715648651,0,10,0.003768920898438,"54_batch_size=8,currerent_fold=4,data_percentage=0.0027,layer_model=5_TCL,lr=0.0701,partition_random_state=1,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.070128803243603,5,TCL
1509,77.6764068603516,f6f12_00055,TCL DLH,600,0,3,0.00273488066804,16,"[6, 'TCL']",0.008093761963933,10,4301.73800230026,0.568112275438359,82.6709060668945,0.404691405629884,429.642537355423,True,True,,,4450cacd52d64f3689125a5124caa435,2023-05-01_03-49-19,1682938159,570,ip-172-31-22-47,172.31.22.47,4301.73800230026,0,10,0.00353479385376,"55_batch_size=16,currerent_fold=3,data_percentage=0.0027,layer_model=6_TCL,lr=0.0081,partition_random_state=0,training_size=600","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.008093761963933,6,TCL
1510,72.2185134887695,f6f12_00056,TCL DLH,800,0,0,0.003646507557387,16,"[3, 'TCL']",5.43653635894894E-05,10,5639.3056473732,0.585185149172695,81.4419250488281,0.378359116206023,561.237639188767,True,True,,,94d85856d347482d8d1f71f18692ce5f,2023-05-01_04-14-49,1682939689,602,ip-172-31-23-30,172.31.23.30,5639.3056473732,0,10,0.004091739654541,"56_batch_size=16,currerent_fold=0,data_percentage=0.0036,layer_model=3_TCL,lr=0.0001,partition_random_state=0,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",5.43653635894894E-05,3,TCL
1511,73.6512680053711,f6f12_00057,TCL DLH,800,2,2,0.003646507557387,32,"[4, 'TCL']",0.000227256615718,10,4760.61434388161,0.557545943760885,85.1197967529297,0.361728423687278,474.420589923859,True,True,,,e66f6c45be944cb69aaccc567d7e5216,2023-05-01_04-16-12,1682939772,506,ip-172-31-29-67,172.31.29.67,4760.61434388161,0,10,0.003641366958618,"57_batch_size=32,currerent_fold=2,data_percentage=0.0036,layer_model=4_TCL,lr=0.0002,partition_random_state=2,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000227256615718,4,TCL
1512,75.8264694213867,f6f12_00058,TCL DLH,800,1,3,0.003646507557387,8,"[5, 'TCL']",0.034171227906432,10,6336.80022096634,0.601545068713879,46.3007164001465,0.701501732652113,635.238250017166,True,True,,,b5ddc3ed53d44065bc3cca43214611c2,2023-05-01_04-45-52,1682941552,28315,ip-172-31-28-134,172.31.28.134,6336.80022096634,0,10,0.003986358642578,"58_batch_size=8,currerent_fold=3,data_percentage=0.0036,layer_model=5_TCL,lr=0.0342,partition_random_state=1,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.034171227906432,5,TCL
1513,82.6938629150391,f6f12_00059,TCL DLH,800,0,4,0.003646507557387,32,"[6, 'TCL']",0.001194595045427,10,3694.72910737991,0.424848909223736,85.5088500976563,0.350203188910948,385.324730873108,True,True,,,efa2004e78b9435da1189a3da5bca868,2023-05-01_04-02-36,1682938956,568,ip-172-31-28-214,172.31.28.214,3694.72910737991,0,10,0.003936290740967,"59_batch_size=32,currerent_fold=4,data_percentage=0.0036,layer_model=6_TCL,lr=0.0012,partition_random_state=0,training_size=800","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.001194595045427,6,TCL
1514,76.8715362548828,f6f12_00060,TCL DLH,400,0,3,0.001823253778693,32,"[3, 'TCL']",0.000113545707457,10,4263.49055790901,0.526211460221897,80.9069213867187,0.414658290531869,439.141724586487,True,True,,,daef0e803c8e488ea034229cddfdc8c3,2023-05-01_04-33-11,1682940791,534,ip-172-31-22-10,172.31.22.10,4263.49055790901,0,10,0.003815889358521,"60_batch_size=32,currerent_fold=3,data_percentage=0.0018,layer_model=3_TCL,lr=0.0001,partition_random_state=0,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.000113545707457,3,TCL
1515,77.6953735351563,f6f12_00061,TCL DLH,400,0,3,0.001823253778693,64,"[4, 'TCL']",1.51914825941049E-05,10,4343.51252150536,0.523282843344944,78.5202865600586,0.486970444140969,436.557874679565,True,True,,,386ab53898ca4e72a3ad425fcfdcb441,2023-05-01_04-53-49,1682942029,504,ip-172-31-17-230,172.31.17.230,4343.51252150536,0,10,0.004246711730957,"61_batch_size=64,currerent_fold=3,data_percentage=0.0018,layer_model=4_TCL,lr=0.0000,partition_random_state=0,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",1.51914825941049E-05,4,TCL
1516,75.2420425415039,f6f12_00062,TCL DLH,400,2,2,0.001823253778693,16,"[5, 'TCL']",0.012729681875545,10,4772.9447529316,0.524389785023153,84.8484878540039,0.371081245366973,475.184590816498,True,True,,,a3457699c27049c2a5eeca48546a8814,2023-05-01_05-08-58,1682942938,5202,ip-172-31-22-47,172.31.22.47,4772.9447529316,0,10,0.003643989562988,"62_batch_size=16,currerent_fold=2,data_percentage=0.0018,layer_model=5_TCL,lr=0.0127,partition_random_state=2,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.012729681875545,5,TCL
1517,78.417236328125,f6f12_00063,TCL DLH,400,2,4,0.001823253778693,32,"[6, 'TCL']",0.030972730004355,10,3726.37023258209,0.502391665702034,76.9911499023438,0.617993690271293,351.601789951324,True,True,,,5499eb43614c49aeabb2de4a6af9cde7,2023-05-01_05-04-50,1682942690,5197,ip-172-31-28-214,172.31.28.214,3726.37023258209,0,10,0.004197359085083,"63_batch_size=32,currerent_fold=4,data_percentage=0.0018,layer_model=6_TCL,lr=0.0310,partition_random_state=2,training_size=400","Namespace(smoke_test=False, root_dir='/cascade_transfer_learning_medical/Breast_Histopathology_Images', network_address='/cascade_transfer_learning_medical/model/sourcemodel/SourceNetwork', save_folder=None, name='test_result', dataset='IDC', n_class=2, n_split=5, max_iter=10, print_freq=1000, n_gpu=1.0, num_worker=8, ray_address='auto')",0.030972730004355,6,TCL
